url,times_tested_total,times_seen_any_ann,annotation_pct,time_seen_dns_ann,times_seen_http_ann,first_time_an_annotation_seen,last_time_an_annotation_seen,block_duration_days,num_uniq_annotations,num_asns_seen,ann_list,num_asns_seen,asn_name_list,asn_num_list
http://www.gayscape.com/,1011,676,0.66864490603363,656,479,2016-06-23,2020-07-30,1498,55,21,"['isp_id_bolt_sehat_blockpage', 'dns_isp_id_sehat_citra', 'dns_isp_id_sehat_melsa', 'isp_id_citranet_sehat_block_2017', 'isp_id_biznet_block', 'isp_id_indosatooredo_block_2', 'nat_id_trustpositif_block_1', 'isp_id_indosatooredo_forward2', 'dns_isp_id_sehat_biznet', 'dns_isp_id_sehat_myrepublic_block', 'isp_id_tri_forward', 'isp_id_indosatooredo_block_js_variant', 'dns_isp_id_sehat_starnet_light', 'dns_nat_id_trustpositif', 'dns_isp_id_sehat_telkom_uzone_mercusuar', 'isp_id_indosatooredo_forward1', 'nat_id_trustpositif_forward_2', 'isp_id_xl_block_2', 'nat_id_trustpositif_block_3', 'nat_id_trustpositif_block_4', 'dns_isp_id_sehat_telkom_bltsel_cname', 'dns_isp_id_sehat_tri_blockpage', 'nat_id_trustpositif_block_2', 'isp_id_citranet_sehat_forward', 'isp_id_tri_block', 'dns_isp_id_sehat_smartfren', 'dns_isp_id_sehat_first', 'dns_isp_id_sehat_xl_block', 'isp_id_telkomsel_forward', 'nat_id_trustpositif_forward', 'dns_isp_id_sehat_telkom_uzone', 'dns_isp_id_sehat_tri_cname', 'isp_id_myrepublic_forward', 'isp_id_fastnet_sehat_blockpage_2', 'dns_isp_id_sehat_bolt_block', 'nat_id_trustpositif_forward_3', 'isp_id_telkomsel_block_baik_1', 'isp_id_mncplay_sehat_blockpage', 'dns_isp_id_sehat_tri_ip', 'isp_id_starnet_sehat_blockpage', 'dns_isp_id_sehat_mncplay', 'dns_isp_id_sehat_firstmedia', 'isp_id_xl_forward', 'dns_isp_id_sehat_jlm_negatif', 'isp_id_indosatooredo_block_1', 'dns_br_1234', 'isp_id_jlm_negatifkonten_blockpage', 'dns_isp_id_sehat_netsafeindosat_2', 'isp_id_xl_block', 'nat_id_trustpositif_block_6', 'dns_isp_id_sehat_telkomsel_baik', 'isp_id_telkomsel_block_baik_2', 'dns_isp_id_sehat_netsafeindosat_1', 'dns_isp_id_sehat_telkom_bltsel_ip', 'isp_id_fastnet_sehat_blockpage_1']",21,"['TELKOMNET-AS2-AP PT Telekomunikasi Indonesia', 'GASTRANET-AS-ID PT Graha Anugrah Sejahtera', 'INDOSAT-INP-AP INDOSAT Internet Network Provider', 'TELKOMNET-AS-AP PT Telekomunikasi Indonesia', 'MYREPUBLIC-AS-ID PT. Eka Mas Republik', 'IDNIC-UNSOED-AS-ID PENGGUNA DIKS PTH UNSOED', 'MNCKABELMEDIACOM-ID PT. MNC Kabel Mediacom', 'WIRELESSNET-ID PT WIRELESS INDONESIA ( WIN )', 'LIPI-AS-ID Lembaga Ilmu Pengetahuan Indonesia - LIPI', 'ERR: ASN Not Provided By Tester', 'INTERNUXNET-AS-ID PT. INTERNUX', 'FASTNET-AS-ID Linknet-Fastnet ASN', 'STARNET-AS-ID PT. Cemerlang Multimedia', 'THREE-AS-ID Hutchison CP Telecommunications, PT', 'DRAGONHISPEED-TH 807/315 m.8 Coocot', 'TELKOMSEL-ASN-ID PT. Telekomunikasi Selular', 'MELSANET-ID-AP Melsa-i-net AS', 'LINKNET-ID-AP Linknet ASN', 'INDOSATM2-ID INDOSATM2 ASN', 'BIZNET-AS-AP BIZNET NETWORKS', 'NAPXLNET-AS-ID PT Excelcomindo Pratama (Network Access Provider)']","['AS4832', 'AS7713', 'AS24203', 'AS0', 'AS17451', 'AS63859', 'AS131472', 'AS45727', 'AS131709', 'AS4795', 'AS56239', 'AS9657', 'AS18004', 'AS55699', 'AS17974', 'AS23693', 'AS9905', 'AS4761', 'AS45292', 'AS23700', 'AS17670']"
http://transsexual.org/,1171,794,0.678052946199829,777,544,2016-06-23,2020-07-23,1491,54,23,"['dns_isp_id_sehat_citra', 'isp_id_citranet_sehat_block_2017', 'isp_id_biznet_block', 'isp_id_indosatooredo_block_2', 'nat_id_trustpositif_block_1', 'isp_id_indosatooredo_forward2', 'dns_isp_id_sehat_biznet', 'isp_id_tri_forward', 'isp_id_indosatooredo_block_js_variant', 'dns_nat_id_trustpositif', 'dns_isp_id_sehat_telkom_uzone_mercusuar', 'isp_id_indosatooredo_forward1', 'nat_id_trustpositif_forward_2', 'isp_id_xl_block_2', 'nat_id_trustpositif_block_3', 'nat_id_trustpositif_block_4', 'dns_isp_id_sehat_telkom_bltsel_cname', 'dns_isp_id_sehat_tri_blockpage', 'nat_id_trustpositif_block_2', 'isp_id_citranet_sehat_forward', 'dns_isp_id_sehat_cbn_block', 'isp_id_cbn_sehat_blockpage', 'isp_id_tri_block', 'dns_isp_id_sehat_smartfren', 'dns_isp_id_sehat_first', 'dns_isp_id_sehat_xl_block', 'isp_id_telkomsel_forward', 'nat_id_trustpositif_forward', 'dns_isp_id_sehat_starnet_dark', 'dns_isp_id_sehat_telkom_uzone', 'dns_isp_id_sehat_tri_cname', 'isp_id_myrepublic_forward', 'isp_id_fastnet_sehat_blockpage_2', 'nat_id_trustpositif_forward_3', 'dns_isp_id_sehat_tri_ip', 'isp_id_mncplay_sehat_blockpage', 'isp_id_telkomsel_block_baik_1', 'isp_id_starnet_sehat_blockpage', 'dns_isp_id_sehat_mncplay', 'dns_isp_id_sehat_firstmedia', 'isp_id_xl_forward', 'dns_isp_id_sehat_jlm_negatif', 'isp_id_indosatooredo_block_1', 'dns_br_1234', 'isp_id_jlm_negatifkonten_blockpage', 'dns_isp_id_sehat_netsafeindosat_2', 'dns_isp_id_sehat_hypernet_1', 'isp_id_xl_block', 'nat_id_trustpositif_block_6', 'dns_isp_id_sehat_telkomsel_baik', 'isp_id_telkomsel_block_baik_2', 'dns_isp_id_sehat_netsafeindosat_1', 'dns_isp_id_sehat_telkom_bltsel_ip', 'isp_id_fastnet_sehat_blockpage_1']",23,"['TELKOMNET-AS-AP PT Telekomunikasi Indonesia', 'ERR: ASN Not Provided By Tester', 'STARNET-AS-ID PT. Cemerlang Multimedia', 'TELKOMNET-AS2-AP PT Telekomunikasi Indonesia', 'LIPI-AS-ID Lembaga Ilmu Pengetahuan Indonesia - LIPI', 'WIRELESSNET-ID PT WIRELESS INDONESIA ( WIN )', 'FASTNET-AS-ID Linknet-Fastnet ASN', 'COMNET-AS-ID PT Comtronics Systems', 'MELSANET-ID-AP Melsa-i-net AS', 'INDOSATM2-ID INDOSATM2 ASN', 'TRISAKTI-AS-ID Trisakti University', 'NAPXLNET-AS-ID PT Excelcomindo Pratama (Network Access Provider)', 'ASN-CBNBROADBAND PT. Cyberindo Aditama', 'MYREPUBLIC-AS-ID PT. Eka Mas Republik', 'MNCKABELMEDIACOM-ID PT. MNC Kabel Mediacom', 'TELKOMSEL-ASN-ID PT. Telekomunikasi Selular', 'THREE-AS-ID Hutchison CP Telecommunications, PT', 'BIZNET-AS-AP BIZNET NETWORKS', 'INDOSAT-INP-AP INDOSAT Internet Network Provider', 'IDNIC-UNSOED-AS-ID PENGGUNA DIKS PTH UNSOED', 'HYPERNET-AS-ID PT. HIPERNET INDODATA', 'DRAGONHISPEED-TH 807/315 m.8 Coocot', 'LINKNET-ID-AP Linknet ASN']","['AS45727', 'AS38758', 'AS135478', 'AS131709', 'AS9905', 'AS18004', 'AS45292', 'AS23700', 'AS7713', 'AS0', 'AS55699', 'AS4761', 'AS24203', 'AS63859', 'AS4795', 'AS58479', 'AS23949', 'AS17451', 'AS131472', 'AS9657', 'AS17974', 'AS23693', 'AS17670']"
http://www.glas.org/,2,2,1,2,1,2018-03-31,2020-06-27,819,5,2,"['dns_isp_id_sehat_telkom_uzone', 'nat_id_trustpositif_forward_2', 'nat_id_trustpositif_block_1', 'dns_isp_id_sehat_xl_block', 'nat_id_trustpositif_block_3']",2,"['TELKOMNET-AS-AP PT Telekomunikasi Indonesia', 'NAPXLNET-AS-ID PT Excelcomindo Pratama (Network Access Provider)']","['AS7713', 'AS24203']"
http://www.tsroadmap.com/,884,540,0.610859728506787,529,406,2016-10-04,2020-07-25,1390,59,22,"['dns_isp_id_sehat_citra', 'dns_isp_id_sehat_lintasarta', 'isp_id_citranet_sehat_block_2017', 'isp_id_biznet_block', 'isp_id_indosatooredo_block_2', 'dns_isp_id_sehat_gmedia_cname', 'isp_id_myrepublic_block', 'isp_id_indosatooredo_forward2', 'nat_id_trustpositif_block_1', 'dns_isp_id_sehat_biznet', 'dns_isp_id_sehat_myrepublic_block', 'isp_id_tri_forward', 'isp_id_indosatooredo_block_js_variant', 'dns_nat_id_trustpositif', 'dns_isp_id_sehat_telkom_uzone_mercusuar', 'isp_id_indosatooredo_forward1', 'nat_id_trustpositif_forward_2', 'isp_id_xl_block_2', 'nat_id_trustpositif_block_3', 'dns_isp_id_sehat_myrepublic', 'nat_id_trustpositif_block_4', 'dns_isp_id_sehat_telkom_bltsel_cname', 'dns_isp_id_sehat_tri_blockpage', 'nat_id_trustpositif_block_2', 'isp_id_citranet_sehat_forward', 'dns_isp_id_sehat_cbn_block', 'isp_id_cbn_sehat_blockpage', 'isp_id_tri_block', 'dns_isp_id_sehat_smartfren', 'dns_isp_id_sehat_first', 'dns_isp_id_comnets', 'dns_isp_id_sehat_xl_block', 'nat_id_trustpositif_forward', 'dns_isp_id_sehat_starnet_dark', 'dns_isp_id_sehat_telkom_uzone', 'dns_isp_id_sehat_tri_cname', 'isp_id_gmedia_xblock_blockpage', 'isp_id_myrepublic_forward', 'isp_id_fastnet_sehat_blockpage_2', 'dns_isp_id_sehat_tri_ip', 'isp_id_mncplay_sehat_blockpage', 'isp_id_starnet_sehat_blockpage', 'dns_isp_id_sehat_mncplay', 'dns_isp_id_sehat_firstmedia', 'isp_id_xl_forward', 'dns_isp_id_sehat_jlm_negatif', 'isp_id_indosatooredo_block_1', 'dns_br_1234', 'isp_id_jlm_negatifkonten_blockpage', 'dns_isp_id_sehat_netsafeindosat_2', 'dns_isp_id_sehat_hypernet_1', 'isp_id_xl_block', 'isp_id_lintasarta_block', 'dns_isp_id_sehat_gmedia_ip', 'dns_isp_id_sehat_telkomsel_baik', 'isp_id_telkomsel_block_baik_2', 'dns_isp_id_sehat_netsafeindosat_1', 'dns_isp_id_sehat_telkom_bltsel_ip', 'isp_id_fastnet_sehat_blockpage_1']",22,"['TELKOMNET-AS-AP PT Telekomunikasi Indonesia', 'ERR: ASN Not Provided By Tester', 'TELKOMNET-AS2-AP PT Telekomunikasi Indonesia', 'LIPI-AS-ID Lembaga Ilmu Pengetahuan Indonesia - LIPI', 'WIRELESSNET-ID PT WIRELESS INDONESIA ( WIN )', 'FASTNET-AS-ID Linknet-Fastnet ASN', 'GMEDIA-AS-ID PT Media Sarana Data', 'MELSANET-ID-AP Melsa-i-net AS', 'INDOSATM2-ID INDOSATM2 ASN', 'NAPXLNET-AS-ID PT Excelcomindo Pratama (Network Access Provider)', 'ASN-CBNBROADBAND PT. Cyberindo Aditama', 'MYREPUBLIC-AS-ID PT. Eka Mas Republik', 'MNCKABELMEDIACOM-ID PT. MNC Kabel Mediacom', 'TELKOMSEL-ASN-ID PT. Telekomunikasi Selular', 'THREE-AS-ID Hutchison CP Telecommunications, PT', 'LINTASARTA-AS-AP Network Access Provider and Internet Service Provider', 'BIZNET-AS-AP BIZNET NETWORKS', 'INDOSAT-INP-AP INDOSAT Internet Network Provider', 'IDNIC-UNSOED-AS-ID PENGGUNA DIKS PTH UNSOED', 'ASN-CBN PT Cyberindo Aditama', 'HYPERNET-AS-ID PT. HIPERNET INDODATA', 'DRAGONHISPEED-TH 807/315 m.8 Coocot']","['AS45727', 'AS38758', 'AS135478', 'AS131709', 'AS18004', 'AS45292', 'AS23700', 'AS7713', 'AS0', 'AS4761', 'AS55666', 'AS24203', 'AS63859', 'AS4795', 'AS17451', 'AS131472', 'AS9657', 'AS4787', 'AS17974', 'AS23693', 'AS4800', 'AS17670']"
http://www.glil.org/,998,645,0.646292585170341,623,485,2016-06-23,2020-06-30,1468,54,22,"['dns_isp_id_sehat_citra', 'dns_isp_id_sehat_crypto_negatif', 'isp_id_citranet_sehat_block_2017', 'isp_id_biznet_block', 'isp_id_indosatooredo_block_2', 'dns_isp_id_sehat_gmedia_cname', 'nat_id_trustpositif_block_1', 'isp_id_indosatooredo_forward2', 'isp_id_myrepublic_block', 'dns_isp_id_sehat_biznet', 'isp_id_tri_forward', 'isp_id_indosatooredo_block_js_variant', 'isp_id_indosatooredo_forward1', 'dns_isp_id_sehat_telkom_uzone_mercusuar', 'nat_id_trustpositif_forward_2', 'isp_id_xl_block_2', 'nat_id_trustpositif_block_3', 'dns_isp_id_sehat_telkom_bltsel_cname', 'dns_isp_id_sehat_tri_blockpage', 'nat_id_trustpositif_block_2', 'isp_id_citranet_sehat_forward', 'dns_isp_id_sehat_cbn_block', 'isp_id_cbn_sehat_blockpage', 'isp_id_tri_block', 'dns_isp_id_sehat_smartfren', 'dns_isp_id_sehat_first', 'dns_isp_id_sehat_xl_block', 'isp_id_telkomsel_forward', 'nat_id_trustpositif_forward', 'dns_isp_id_sehat_starnet_dark', 'dns_isp_id_sehat_telkom_uzone', 'isp_id_gmedia_xblock_blockpage', 'isp_id_myrepublic_forward', 'isp_id_fastnet_sehat_blockpage_2', 'dns_isp_id_sehat_bolt_block', 'nat_id_trustpositif_forward_3', 'dns_isp_id_sehat_tri_ip', 'isp_id_mncplay_sehat_blockpage', 'isp_id_starnet_sehat_blockpage', 'dns_isp_id_sehat_mncplay', 'dns_isp_id_sehat_firstmedia', 'dns_isp_id_sehat_jlm_negatif', 'isp_id_indosatooredo_block_1', 'dns_br_1234', 'isp_id_jlm_negatifkonten_blockpage', 'dns_isp_id_sehat_netsafeindosat_2', 'isp_id_xl_block', 'nat_id_trustpositif_block_6', 'dns_isp_id_sehat_gmedia_ip', 'dns_isp_id_sehat_telkomsel_baik', 'isp_id_telkomsel_block_baik_2', 'dns_isp_id_sehat_netsafeindosat_1', 'dns_isp_id_sehat_telkom_bltsel_ip', 'isp_id_fastnet_sehat_blockpage_1']",22,"['TELKOMNET-AS-AP PT Telekomunikasi Indonesia', 'ERR: ASN Not Provided By Tester', 'STARNET-AS-ID PT. Cemerlang Multimedia', 'IDNIC-AXARVA-AS-ID PT Axarva Media Teknologi', 'TELKOMNET-AS2-AP PT Telekomunikasi Indonesia', 'LIPI-AS-ID Lembaga Ilmu Pengetahuan Indonesia - LIPI', 'WIRELESSNET-ID PT WIRELESS INDONESIA ( WIN )', 'FASTNET-AS-ID Linknet-Fastnet ASN', 'GMEDIA-AS-ID PT Media Sarana Data', 'MELSANET-ID-AP Melsa-i-net AS', 'INDOSATM2-ID INDOSATM2 ASN', 'NAPXLNET-AS-ID PT Excelcomindo Pratama (Network Access Provider)', 'MNCKABELMEDIACOM-ID PT. MNC Kabel Mediacom', 'INTERNUXNET-AS-ID PT. INTERNUX', 'TELKOMSEL-ASN-ID PT. Telekomunikasi Selular', 'THREE-AS-ID Hutchison CP Telecommunications, PT', 'BIZNET-AS-AP BIZNET NETWORKS', 'INDOSAT-INP-AP INDOSAT Internet Network Provider', 'IDNIC-UNSOED-AS-ID PENGGUNA DIKS PTH UNSOED', 'ASN-CBN PT Cyberindo Aditama', 'DRAGONHISPEED-TH 807/315 m.8 Coocot', 'LINKNET-ID-AP Linknet ASN']","['AS45727', 'AS131709', 'AS9905', 'AS18004', 'AS45292', 'AS23700', 'AS7713', 'AS0', 'AS55699', 'AS4761', 'AS55666', 'AS24203', 'AS4795', 'AS4832', 'AS131755', 'AS17451', 'AS131472', 'AS9657', 'AS4787', 'AS17974', 'AS23693', 'AS17670']"
http://www.bglad.com/,1078,693,0.642857142857143,675,490,2016-06-23,2020-07-10,1478,62,25,"['isp_id_bolt_sehat_blockpage', 'dns_isp_id_sehat_citra', 'dns_isp_id_sehat_melsa', 'dns_isp_id_sehat_idnic_1', 'dns_isp_id_sehat_crypto_negatif', 'isp_id_citranet_sehat_block_2017', 'isp_id_biznet_block', 'isp_id_indosatooredo_block_2', 'nat_id_trustpositif_block_1', 'isp_id_indosatooredo_forward2', 'isp_id_myrepublic_block', 'dns_isp_id_sehat_biznet', 'isp_id_tri_forward', 'isp_id_indosatooredo_block_js_variant', 'dns_isp_id_sehat_starnet_light', 'dns_nat_id_trustpositif', 'dns_isp_id_sehat_telkom_uzone_mercusuar', 'isp_id_indosatooredo_forward1', 'nat_id_trustpositif_forward_2', 'isp_id_xl_block_2', 'nat_id_trustpositif_block_3', 'dns_isp_id_sehat_myrepublic', 'nat_id_trustpositif_block_4', 'dns_isp_id_sehat_telkom_bltsel_cname', 'dns_isp_id_sehat_idnic_2', 'dns_isp_id_sehat_tri_blockpage', 'nat_id_trustpositif_block_2', 'isp_id_citranet_sehat_forward', 'dns_isp_id_sehat_cbn_block', 'isp_id_cbn_sehat_blockpage', 'isp_id_tri_block', 'dns_isp_id_sehat_smartfren', 'dns_isp_id_sehat_first', 'dns_isp_id_sehat_xl_block', 'isp_id_telkomsel_forward', 'nat_id_trustpositif_forward', 'dns_isp_id_sehat_starnet_dark', 'dns_isp_id_sehat_telkom_uzone', 'isp_id_myrepublic_forward', 'isp_id_fastnet_sehat_blockpage_2', 'dns_isp_id_sehat_bolt_block', 'nat_id_trustpositif_forward_3', 'dns_isp_id_sehat_tri_ip', 'isp_id_mncplay_sehat_blockpage', 'isp_id_telkomsel_block_baik_1', 'isp_id_starnet_sehat_blockpage', 'nat_id_idnic_block', 'dns_isp_id_sehat_mncplay', 'dns_isp_id_sehat_firstmedia', 'isp_id_xl_forward', 'dns_isp_id_sehat_jlm_negatif', 'isp_id_indosatooredo_block_1', 'dns_br_1234', 'isp_id_jlm_negatifkonten_blockpage', 'dns_isp_id_sehat_netsafeindosat_2', 'isp_id_xl_block', 'nat_id_trustpositif_block_6', 'dns_isp_id_sehat_telkomsel_baik', 'isp_id_telkomsel_block_baik_2', 'dns_isp_id_sehat_netsafeindosat_1', 'dns_isp_id_sehat_telkom_bltsel_ip', 'isp_id_fastnet_sehat_blockpage_1']",25,"['TELKOMNET-AS-AP PT Telekomunikasi Indonesia', 'ERR: ASN Not Provided By Tester', 'STARNET-AS-ID PT. Cemerlang Multimedia', 'IDNIC-AXARVA-AS-ID PT Axarva Media Teknologi', 'TELKOMNET-AS2-AP PT Telekomunikasi Indonesia', 'LIPI-AS-ID Lembaga Ilmu Pengetahuan Indonesia - LIPI', 'WIRELESSNET-ID PT WIRELESS INDONESIA ( WIN )', 'FASTNET-AS-ID Linknet-Fastnet ASN', 'COMNET-AS-ID PT Comtronics Systems', 'MELSANET-ID-AP Melsa-i-net AS', 'INDOSATM2-ID INDOSATM2 ASN', 'NAPXLNET-AS-ID PT Excelcomindo Pratama (Network Access Provider)', 'ASN-CBNBROADBAND PT. Cyberindo Aditama', 'MYREPUBLIC-AS-ID PT. Eka Mas Republik', 'MNCKABELMEDIACOM-ID PT. MNC Kabel Mediacom', 'INTERNUXNET-AS-ID PT. INTERNUX', 'NEUVIZ-AS-ID-AP Neuviz Net', 'TELKOMSEL-ASN-ID PT. Telekomunikasi Selular', 'THREE-AS-ID Hutchison CP Telecommunications, PT', 'BIZNET-AS-AP BIZNET NETWORKS', 'INDOSAT-INP-AP INDOSAT Internet Network Provider', 'IDNIC-UNSOED-AS-ID PENGGUNA DIKS PTH UNSOED', 'LDP-AS-ID Lintas Data Prima, PT', 'DRAGONHISPEED-TH 807/315 m.8 Coocot', 'LINKNET-ID-AP Linknet ASN']","['AS18103', 'AS45727', 'AS135478', 'AS131709', 'AS9905', 'AS18004', 'AS45292', 'AS23700', 'AS7713', 'AS0', 'AS55699', 'AS4761', 'AS24203', 'AS45305', 'AS63859', 'AS4795', 'AS23949', 'AS4832', 'AS131755', 'AS17451', 'AS131472', 'AS9657', 'AS17974', 'AS23693', 'AS17670']"
http://www.ifge.org/,981,700,0.713557594291539,674,477,2016-06-23,2020-07-13,1481,54,20,"['dns_isp_id_sehat_citra', 'dns_isp_id_sehat_argon', 'isp_id_citranet_sehat_block_2017', 'isp_id_biznet_block', 'isp_id_indosatooredo_block_2', 'nat_id_trustpositif_block_1', 'isp_id_indosatooredo_forward2', 'isp_id_myrepublic_block', 'isp_id_argon_block', 'dns_isp_id_sehat_biznet', 'isp_id_tri_forward', 'dns_isp_id_sehat_myrepublic_block', 'isp_id_indosatooredo_block_js_variant', 'dns_nat_id_trustpositif', 'dns_isp_id_sehat_telkom_uzone_mercusuar', 'isp_id_indosatooredo_forward1', 'nat_id_trustpositif_forward_2', 'isp_id_xl_block_2', 'nat_id_trustpositif_block_3', 'nat_id_trustpositif_block_4', 'dns_isp_id_sehat_telkom_bltsel_cname', 'dns_isp_id_sehat_tri_blockpage', 'nat_id_trustpositif_block_2', 'isp_id_citranet_sehat_forward', 'isp_id_tri_block', 'dns_isp_id_sehat_smartfren', 'dns_isp_id_sehat_first', 'dns_isp_id_sehat_xl_block', 'isp_id_telkomsel_forward', 'nat_id_trustpositif_forward', 'dns_isp_id_sehat_starnet_dark', 'dns_isp_id_sehat_telkom_uzone', 'dns_isp_id_sehat_tri_cname', 'isp_id_myrepublic_forward', 'isp_id_fastnet_sehat_blockpage_2', 'nat_id_trustpositif_forward_3', 'dns_isp_id_sehat_tri_ip', 'isp_id_mncplay_sehat_blockpage', 'isp_id_telkomsel_block_baik_1', 'isp_id_starnet_sehat_blockpage', 'dns_isp_id_sehat_mncplay', 'dns_isp_id_sehat_firstmedia', 'dns_isp_id_sehat_jlm_negatif', 'isp_id_indosatooredo_block_1', 'dns_br_1234', 'isp_id_jlm_negatifkonten_blockpage', 'dns_isp_id_sehat_netsafeindosat_2', 'isp_id_xl_block', 'nat_id_trustpositif_block_6', 'dns_isp_id_sehat_telkomsel_baik', 'isp_id_telkomsel_block_baik_2', 'dns_isp_id_sehat_netsafeindosat_1', 'dns_isp_id_sehat_telkom_bltsel_ip', 'isp_id_fastnet_sehat_blockpage_1']",20,"['TELKOMNET-AS2-AP PT Telekomunikasi Indonesia', 'INDOSAT-INP-AP INDOSAT Internet Network Provider', 'ASN-CBNBROADBAND PT. Cyberindo Aditama', 'TELKOMNET-AS-AP PT Telekomunikasi Indonesia', 'LIPI-AS-ID Lembaga Ilmu Pengetahuan Indonesia - LIPI', 'IDNIC-UNSOED-AS-ID PENGGUNA DIKS PTH UNSOED', 'MNCKABELMEDIACOM-ID PT. MNC Kabel Mediacom', 'MYREPUBLIC-AS-ID PT. Eka Mas Republik', 'WIRELESSNET-ID PT WIRELESS INDONESIA ( WIN )', 'ERR: ASN Not Provided By Tester', 'FASTNET-AS-ID Linknet-Fastnet ASN', 'THREE-AS-ID Hutchison CP Telecommunications, PT', 'DRAGONHISPEED-TH 807/315 m.8 Coocot', 'MORATELINDONAP-AS-ID PT.Mora Telematika Indonesia', 'TELKOMSEL-ASN-ID PT. Telekomunikasi Selular', 'MELSANET-ID-AP Melsa-i-net AS', 'LINKNET-ID-AP Linknet ASN', 'INDOSATM2-ID INDOSATM2 ASN', 'BIZNET-AS-AP BIZNET NETWORKS', 'NAPXLNET-AS-ID PT Excelcomindo Pratama (Network Access Provider)']","['AS7713', 'AS24203', 'AS0', 'AS17451', 'AS23947', 'AS131472', 'AS63859', 'AS45727', 'AS135478', 'AS131709', 'AS4795', 'AS9657', 'AS9905', 'AS18004', 'AS17974', 'AS23693', 'AS4761', 'AS45292', 'AS23700', 'AS17670']"
http://www.gay.com/,739,490,0.663058186738836,468,315,2016-06-23,2020-07-16,1484,55,22,"['dns_isp_id_sehat_citra', 'dns_isp_id_sehat_melsa', 'isp_id_citranet_sehat_block_2017', 'isp_id_biznet_block', 'isp_id_indosatooredo_block_2', 'nat_id_trustpositif_block_1', 'isp_id_indosatooredo_forward2', 'dns_isp_id_sehat_biznet', 'isp_id_tri_forward', 'isp_id_indosatooredo_block_js_variant', 'dns_nat_id_trustpositif', 'dns_isp_id_sehat_telkom_uzone_mercusuar', 'isp_id_indosatooredo_forward1', 'nat_id_trustpositif_forward_2', 'isp_id_xl_block_2', 'nat_id_trustpositif_block_3', 'nat_id_trustpositif_block_4', 'dns_isp_id_sehat_telkom_bltsel_cname', 'dns_isp_id_sehat_tri_blockpage', 'nat_id_trustpositif_block_2', 'isp_id_citranet_sehat_forward', 'isp_id_tri_block', 'isp_id_velo_block', 'dns_isp_id_sehat_smartfren', 'dns_isp_id_sehat_first', 'dns_isp_id_sehat_xl_block', 'isp_id_telkomsel_forward', 'nat_id_trustpositif_forward', 'dns_isp_id_sehat_starnet_dark', 'dns_isp_id_sehat_telkom_uzone', 'dns_isp_id_sehat_tri_cname', 'isp_id_gmedia_xblock_blockpage', 'dns_isp_id_sehat_varnion_2', 'isp_id_fastnet_sehat_blockpage_2', 'nat_id_trustpositif_forward_3', 'dns_isp_id_sehat_tri_ip', 'isp_id_mncplay_sehat_blockpage', 'isp_id_telkomsel_block_baik_1', 'dns_isp_id_sehat_varnion_3', 'isp_id_starnet_sehat_blockpage', 'dns_isp_id_sehat_mncplay', 'dns_isp_id_sehat_firstmedia', 'isp_id_xl_forward', 'isp_id_indosatooredo_block_1', 'dns_br_1234', 'isp_id_jlm_negatifkonten_blockpage', 'dns_isp_id_sehat_netsafeindosat_2', 'dns_isp_id_sehat_varnion_1', 'isp_id_xl_block', 'nat_id_trustpositif_block_6', 'dns_isp_id_sehat_telkomsel_baik', 'isp_id_telkomsel_block_baik_2', 'dns_isp_id_sehat_netsafeindosat_1', 'dns_isp_id_sehat_telkom_bltsel_ip', 'isp_id_fastnet_sehat_blockpage_1']",22,"['TELKOMNET-AS-AP PT Telekomunikasi Indonesia', 'ERR: ASN Not Provided By Tester', 'TELKOMNET-AS2-AP PT Telekomunikasi Indonesia', 'LIPI-AS-ID Lembaga Ilmu Pengetahuan Indonesia - LIPI', 'WIRELESSNET-ID PT WIRELESS INDONESIA ( WIN )', 'FASTNET-AS-ID Linknet-Fastnet ASN', 'GMEDIA-AS-ID PT Media Sarana Data', 'MELSANET-ID-AP Melsa-i-net AS', 'INDOSATM2-ID INDOSATM2 ASN', 'NAPXLNET-AS-ID PT Excelcomindo Pratama (Network Access Provider)', 'PERPUSNAS-AS-ID Perpustakaan Nasional RI', 'CEPATNET-AS-ID PT Mora Telematika Indonesia', 'MNCKABELMEDIACOM-ID PT. MNC Kabel Mediacom', 'TELKOMSEL-ASN-ID PT. Telekomunikasi Selular', 'THREE-AS-ID Hutchison CP Telecommunications, PT', 'BIZNET-AS-AP BIZNET NETWORKS', 'INDOSAT-INP-AP INDOSAT Internet Network Provider', 'EXPRESSNET-AS-ID PT NettoCyber Indonesia', 'IDNIC-UNSOED-AS-ID PENGGUNA DIKS PTH UNSOED', 'VARNION-AS-ID Varnion Technology Semesta, PT', 'DRAGONHISPEED-TH 807/315 m.8 Coocot', 'LINKNET-ID-AP Linknet ASN']","['AS45727', 'AS131709', 'AS9905', 'AS18004', 'AS45292', 'AS23700', 'AS131111', 'AS56256', 'AS7713', 'AS0', 'AS45287', 'AS24207', 'AS4761', 'AS55666', 'AS24203', 'AS4795', 'AS17451', 'AS131472', 'AS9657', 'AS23693', 'AS17974', 'AS17670']"
